"","bee.species","plant.species","max_prob","bee.names","plant.names"
"14964","82","71",2e-04,"Lasioglossum albohirtum","Lupinus bicolor"
"14965","82","72",1e-04,"Lasioglossum albohirtum","Lupinus concinnus"
"14966","82","73",1e-04,"Lasioglossum albohirtum","Lupinus hirsutissimus"
"14967","82","74",0,"Lasioglossum albohirtum","Lupinus microcarpus var. microcarpus"
"14968","82","75",3e-04,"Lasioglossum albohirtum","Lupinus succulentus"
"14969","82","76",0,"Lasioglossum albohirtum","Lupinus truncatus"
"14970","82","77",7e-04,"Lasioglossum albohirtum","Medicago polymorpha"
"14971","82","78",0,"Lasioglossum albohirtum","Medicago sativa"
"14972","82","79",2e-04,"Lasioglossum albohirtum","Trifolium albopurpureum"
"14973","82","8",9e-04,"Lasioglossum albohirtum","Daucus pusillus"
"14974","82","80",4e-04,"Lasioglossum albohirtum","Trifolium ciliolatum"
"14975","82","81",1e-04,"Lasioglossum albohirtum","Trifolium depauperatum var. truncatum"
"14976","82","82",0,"Lasioglossum albohirtum","Trifolium fucatum"
"14977","82","83",0,"Lasioglossum albohirtum","Trifolium gracilentum"
"14978","82","84",3e-04,"Lasioglossum albohirtum","Trifolium macraei"
"14979","82","85",4e-04,"Lasioglossum albohirtum","Trifolium microcephalum"
"14980","82","86",1e-04,"Lasioglossum albohirtum","Trifolium variegatum var. major"
"14981","82","87",2e-04,"Lasioglossum albohirtum","Trifolium willdenovii"
"14982","82","88",0.0012,"Lasioglossum albohirtum","Frankenia salina"
"14983","82","89",8e-04,"Lasioglossum albohirtum","Phacelia cicutaria var. hispida"
"14984","82","9",0.003,"Lasioglossum albohirtum","Foeniculum vulgare"
"14985","82","90",0.001,"Lasioglossum albohirtum","Phacelia distans"
"14986","82","91",0.0011,"Lasioglossum albohirtum","Phacelia grandiflora"
"14987","82","92",0.0015,"Lasioglossum albohirtum","Phacelia hubbyi"
"14988","82","93",0.001,"Lasioglossum albohirtum","Phacelia ramosissima"
"14989","82","94",0.0012,"Lasioglossum albohirtum","Phacelia viscida var. viscida"
"14990","82","95",3e-04,"Lasioglossum albohirtum","Marrubium vulgare"
"14991","82","96",1e-04,"Lasioglossum albohirtum","Salvia columbariae"
"14992","82","97",0,"Lasioglossum albohirtum","Salvia leucophylla"
"14993","82","98",4e-04,"Lasioglossum albohirtum","Salvia mellifera"
"14994","82","99",4e-04,"Lasioglossum albohirtum","Stachys bullata"
"14995","83","1",0.0014,"Lasioglossum argemonis","Carpobrotus chilensis"
"14996","83","10",0.0014,"Lasioglossum argemonis","Asclepias fascicularis"
"14997","83","100",2e-04,"Lasioglossum argemonis","Lythrum californicum"
"14998","83","101",7e-04,"Lasioglossum argemonis","Lythrum hyssopifolia"
"14999","83","102",4e-04,"Lasioglossum argemonis","Abronia maritima"
"15000","83","103",3e-04,"Lasioglossum argemonis","Abronia umbellata var. umbellata"
"15001","83","104",0,"Lasioglossum argemonis","Clarkia davyi"
"15002","83","105",0.0014,"Lasioglossum argemonis","Clarkia epilobioides"
"15003","83","106",8e-04,"Lasioglossum argemonis","Clarkia purpurea subsp. quadrivulnera"
"15004","83","107",7e-04,"Lasioglossum argemonis","Clarkia unguiculata"
"15005","83","108",0.0019,"Lasioglossum argemonis","Oxalis californica"
"15006","83","109",0.0026,"Lasioglossum argemonis","Oxalis corniculata"
"15007","83","11",0.0012,"Lasioglossum argemonis","Achillea millefolium"
"15008","83","110",0.002,"Lasioglossum argemonis","Oxalis pes-caprae"
"15009","83","111",0.0048,"Lasioglossum argemonis","Dendromecon harfordii"
"15010","83","112",0.0012,"Lasioglossum argemonis","Eschscholzia californica"
"15011","83","113",0.0014,"Lasioglossum argemonis","Eschscholzia ramosa"
"15012","83","114",5e-04,"Lasioglossum argemonis","Keckiella cordifolia"
"15013","83","115",0.0015,"Lasioglossum argemonis","Ceanothus arboreus"
"15014","83","116",0,"Lasioglossum argemonis","Heteromeles arbutifolia"
"15015","83","117",0,"Lasioglossum argemonis","Rosa californica"
"15016","83","118",4e-04,"Lasioglossum argemonis","Solanum douglasii"
"15017","83","119",3e-04,"Lasioglossum argemonis","Solanum elaeagnifolium"
"15018","83","12",8e-04,"Lasioglossum argemonis","Anthemis cotula"
"15019","83","120",5e-04,"Lasioglossum argemonis","Solanum wallacei"
"15020","83","121",0.0011,"Lasioglossum argemonis","Calochortus albus"
"15021","83","122",0.0014,"Lasioglossum argemonis","Calochortus catalinae"
"15022","83","123",0,"Lasioglossum argemonis","Calochortus luteus"
"15023","83","124",0.0017,"Lasioglossum argemonis","Ceanothus megacarpus var. insularis"
"15024","83","125",6e-04,"Lasioglossum argemonis","Lupinus albifrons var. albifrons"
"15025","83","126",4e-04,"Lasioglossum argemonis","Raphanus raphanistrum"
"15026","83","13",0.0049,"Lasioglossum argemonis","Centaurea benedicta"
"15027","83","14",0.0053,"Lasioglossum argemonis","Centaurea melitensis"
"15028","83","15",0.0056,"Lasioglossum argemonis","Centaurea solstitialis"
"15029","83","16",0,"Lasioglossum argemonis","Cichorium intybus"
"15030","83","17",7e-04,"Lasioglossum argemonis","Cirsium brevistylum"
"15031","83","18",0,"Lasioglossum argemonis","Cirsium occidentale var. californicum"
"15032","83","19",0,"Lasioglossum argemonis","Cirsium occidentale var. occidentale"
"15033","83","2",0.0054,"Lasioglossum argemonis","Carpobrotus edulis"
"15034","83","20",0.0012,"Lasioglossum argemonis","Cirsium vulgare"
"15035","83","21",0.0022,"Lasioglossum argemonis","Corethrogyne filaginifolia"
"15036","83","22",0.005,"Lasioglossum argemonis","Encelia californica"
"15037","83","23",0,"Lasioglossum argemonis","Erigeron bonariensis"
"15038","83","24",8e-04,"Lasioglossum argemonis","Erigeron canadensis"
"15039","83","25",0.002,"Lasioglossum argemonis","Erigeron foliosus var. foliosus"
"15040","83","26",0.0015,"Lasioglossum argemonis","Erigeron glaucus"
"15041","83","27",0,"Lasioglossum argemonis","Erigeron sanctarum"
"15042","83","28",0.0018,"Lasioglossum argemonis","Erigeron sumatrensis"
"15043","83","29",0.0055,"Lasioglossum argemonis","Glebionis coronaria"
"15044","83","3",0.0013,"Lasioglossum argemonis","Mesembryanthemum crystallinum"
"15045","83","30",0,"Lasioglossum argemonis","Helianthus annuus"
"15046","83","31",0.0058,"Lasioglossum argemonis","Helminthotheca echioides"
"15047","83","32",0.006,"Lasioglossum argemonis","Heterotheca grandiflora"
"15048","83","33",0.0051,"Lasioglossum argemonis","Layia platyglossa"
"15049","83","34",0.006,"Lasioglossum argemonis","Lepidospartum squamatum"
"15050","83","35",9e-04,"Lasioglossum argemonis","Pseudognaphalium beneolens"
"15051","83","36",0.0011,"Lasioglossum argemonis","Pseudognaphalium biolettii"
"15052","83","37",0.0014,"Lasioglossum argemonis","Pseudognaphalium californicum"
"15053","83","38",0.0015,"Lasioglossum argemonis","Pseudognaphalium luteoalbum"
"15054","83","39",0.0013,"Lasioglossum argemonis","Pseudognaphalium microcephalum"
"15055","83","4",0,"Lasioglossum argemonis","Mesembryanthemum nodiflorum"
"15056","83","40",0,"Lasioglossum argemonis","Pseudognaphalium ramosissimum"
"15057","83","41",0.0055,"Lasioglossum argemonis","Pseudognaphalium stramineum"
"15058","83","42",0.0059,"Lasioglossum argemonis","Sonchus asper subsp. asper"
"15059","83","43",0.0051,"Lasioglossum argemonis","Sonchus oleraceus"
"15060","83","44",0.0014,"Lasioglossum argemonis","Stephanomeria cichoriacea"
"15061","83","45",0.0015,"Lasioglossum argemonis","Stephanomeria diegensis"
"15062","83","46",0.0015,"Lasioglossum argemonis","Stephanomeria exigua ssp. coronaria"
"15063","83","47",9e-04,"Lasioglossum argemonis","Stephanomeria virgata subsp. virgata"
"15064","83","48",0,"Lasioglossum argemonis","Symphyotrichum chilense"
"15065","83","49",0.0013,"Lasioglossum argemonis","Symphyotrichum subulatum"
"15066","83","5",9e-04,"Lasioglossum argemonis","Rhus integrifolia"
"15067","83","50",0.0058,"Lasioglossum argemonis","Venegasia carpesioides"
"15068","83","51",0.0061,"Lasioglossum argemonis","Brassica nigra"
"15069","83","52",0.0049,"Lasioglossum argemonis","Brassica rapa"
"15070","83","53",0.0017,"Lasioglossum argemonis","Cakile maritima"
"15071","83","54",0.0029,"Lasioglossum argemonis","Hirschfeldia incana"
"15072","83","55",0.001,"Lasioglossum argemonis","Cylindropuntia prolifera"
"15073","83","56",0,"Lasioglossum argemonis","Opuntia ficus-indica"
"15074","83","57",0,"Lasioglossum argemonis","Opuntia littoralis"
"15075","83","58",0.0057,"Lasioglossum argemonis","Opuntia oricola"
"15076","83","59",0.0053,"Lasioglossum argemonis","Crocanthemum greenei"
"15077","83","6",0.0012,"Lasioglossum argemonis","Rhus ovata"
"15078","83","60",0.0049,"Lasioglossum argemonis","Crocanthemum scoparium"
"15079","83","61",0.0015,"Lasioglossum argemonis","Convolvulus arvensis"
"15080","83","62",0.0014,"Lasioglossum argemonis","Convolvulus simulans"
"15081","83","63",0,"Lasioglossum argemonis","Cucurbita foetidissima"
"15082","83","64",0.0016,"Lasioglossum argemonis","Croton setiger"
"15083","83","65",0,"Lasioglossum argemonis","Euphorbia maculata"
"15084","83","66",0.0011,"Lasioglossum argemonis","Euphorbia misera"
"15085","83","67",0.0015,"Lasioglossum argemonis","Euphorbia peplus"
"15086","83","68",0.0055,"Lasioglossum argemonis","Euphorbia spathulata"
"15087","83","69",0,"Lasioglossum argemonis","Lotus corniculatus"
"15088","83","7",8e-04,"Lasioglossum argemonis","Toxicodendron diversilobum"
"15089","83","70",0.0019,"Lasioglossum argemonis","Lupinus arboreus"
"15090","83","71",6e-04,"Lasioglossum argemonis","Lupinus bicolor"
"15091","83","72",7e-04,"Lasioglossum argemonis","Lupinus concinnus"
"15092","83","73",6e-04,"Lasioglossum argemonis","Lupinus hirsutissimus"
"15093","83","74",0,"Lasioglossum argemonis","Lupinus microcarpus var. microcarpus"
"15094","83","75",2e-04,"Lasioglossum argemonis","Lupinus succulentus"
"15095","83","76",3e-04,"Lasioglossum argemonis","Lupinus truncatus"
"15096","83","77",0.002,"Lasioglossum argemonis","Medicago polymorpha"
"15097","83","78",0,"Lasioglossum argemonis","Medicago sativa"
"15098","83","79",5e-04,"Lasioglossum argemonis","Trifolium albopurpureum"
"15099","83","8",0.001,"Lasioglossum argemonis","Daucus pusillus"
"15100","83","80",5e-04,"Lasioglossum argemonis","Trifolium ciliolatum"
"15101","83","81",9e-04,"Lasioglossum argemonis","Trifolium depauperatum var. truncatum"
"15102","83","82",2e-04,"Lasioglossum argemonis","Trifolium fucatum"
"15103","83","83",6e-04,"Lasioglossum argemonis","Trifolium gracilentum"
"15104","83","84",7e-04,"Lasioglossum argemonis","Trifolium macraei"
"15105","83","85",3e-04,"Lasioglossum argemonis","Trifolium microcephalum"
"15106","83","86",5e-04,"Lasioglossum argemonis","Trifolium variegatum var. major"
"15107","83","87",0,"Lasioglossum argemonis","Trifolium willdenovii"
"15108","83","88",0.0011,"Lasioglossum argemonis","Frankenia salina"
"15109","83","89",0.0012,"Lasioglossum argemonis","Phacelia cicutaria var. hispida"
"15110","83","9",0.006,"Lasioglossum argemonis","Foeniculum vulgare"
"15111","83","90",0.0017,"Lasioglossum argemonis","Phacelia distans"
"15112","83","91",0.0017,"Lasioglossum argemonis","Phacelia grandiflora"
"15113","83","92",0.0015,"Lasioglossum argemonis","Phacelia hubbyi"
"15114","83","93",0,"Lasioglossum argemonis","Phacelia ramosissima"
"15115","83","94",0.0013,"Lasioglossum argemonis","Phacelia viscida var. viscida"
"15116","83","95",0,"Lasioglossum argemonis","Marrubium vulgare"
"15117","83","96",6e-04,"Lasioglossum argemonis","Salvia columbariae"
"15118","83","97",6e-04,"Lasioglossum argemonis","Salvia leucophylla"
"15119","83","98",4e-04,"Lasioglossum argemonis","Salvia mellifera"
"15120","83","99",6e-04,"Lasioglossum argemonis","Stachys bullata"
"15121","84","1",3e-04,"Lasioglossum avalonense","Carpobrotus chilensis"
"15122","84","10",1e-04,"Lasioglossum avalonense","Asclepias fascicularis"
"15123","84","100",1e-04,"Lasioglossum avalonense","Lythrum californicum"
"15124","84","101",1e-04,"Lasioglossum avalonense","Lythrum hyssopifolia"
"15125","84","102",1e-04,"Lasioglossum avalonense","Abronia maritima"
"15126","84","103",1e-04,"Lasioglossum avalonense","Abronia umbellata var. umbellata"
"15127","84","104",2e-04,"Lasioglossum avalonense","Clarkia davyi"
"15128","84","105",1e-04,"Lasioglossum avalonense","Clarkia epilobioides"
"15129","84","106",2e-04,"Lasioglossum avalonense","Clarkia purpurea subsp. quadrivulnera"
"15130","84","107",1e-04,"Lasioglossum avalonense","Clarkia unguiculata"
"15131","84","108",4e-04,"Lasioglossum avalonense","Oxalis californica"
"15132","84","109",5e-04,"Lasioglossum avalonense","Oxalis corniculata"
"15133","84","11",2e-04,"Lasioglossum avalonense","Achillea millefolium"
"15134","84","110",3e-04,"Lasioglossum avalonense","Oxalis pes-caprae"
"15135","84","111",0.0012,"Lasioglossum avalonense","Dendromecon harfordii"
"15136","84","112",2e-04,"Lasioglossum avalonense","Eschscholzia californica"
"15137","84","113",3e-04,"Lasioglossum avalonense","Eschscholzia ramosa"
"15138","84","114",1e-04,"Lasioglossum avalonense","Keckiella cordifolia"
"15139","84","115",0,"Lasioglossum avalonense","Ceanothus arboreus"
"15140","84","116",4e-04,"Lasioglossum avalonense","Heteromeles arbutifolia"
"15141","84","117",3e-04,"Lasioglossum avalonense","Rosa californica"
"15142","84","118",1e-04,"Lasioglossum avalonense","Solanum douglasii"
"15143","84","119",1e-04,"Lasioglossum avalonense","Solanum elaeagnifolium"
"15144","84","12",1e-04,"Lasioglossum avalonense","Anthemis cotula"
"15145","84","120",2e-04,"Lasioglossum avalonense","Solanum wallacei"
"15146","84","121",0,"Lasioglossum avalonense","Calochortus albus"
"15147","84","122",3e-04,"Lasioglossum avalonense","Calochortus catalinae"
"15148","84","123",7e-04,"Lasioglossum avalonense","Calochortus luteus"
"15149","84","124",4e-04,"Lasioglossum avalonense","Ceanothus megacarpus var. insularis"
"15150","84","125",1e-04,"Lasioglossum avalonense","Lupinus albifrons var. albifrons"
"15151","84","126",2e-04,"Lasioglossum avalonense","Raphanus raphanistrum"
"15152","84","13",9e-04,"Lasioglossum avalonense","Centaurea benedicta"
"15153","84","14",0.0011,"Lasioglossum avalonense","Centaurea melitensis"
"15154","84","15",0.0011,"Lasioglossum avalonense","Centaurea solstitialis"
"15155","84","16",2e-04,"Lasioglossum avalonense","Cichorium intybus"
"15156","84","17",2e-04,"Lasioglossum avalonense","Cirsium brevistylum"
"15157","84","18",3e-04,"Lasioglossum avalonense","Cirsium occidentale var. californicum"
"15158","84","19",1e-04,"Lasioglossum avalonense","Cirsium occidentale var. occidentale"
"15159","84","2",8e-04,"Lasioglossum avalonense","Carpobrotus edulis"
"15160","84","20",2e-04,"Lasioglossum avalonense","Cirsium vulgare"
"15161","84","21",3e-04,"Lasioglossum avalonense","Corethrogyne filaginifolia"
"15162","84","22",0.001,"Lasioglossum avalonense","Encelia californica"
"15163","84","23",4e-04,"Lasioglossum avalonense","Erigeron bonariensis"
"15164","84","24",5e-04,"Lasioglossum avalonense","Erigeron canadensis"
"15165","84","25",1e-04,"Lasioglossum avalonense","Erigeron foliosus var. foliosus"
"15166","84","26",1e-04,"Lasioglossum avalonense","Erigeron glaucus"
"15167","84","27",0,"Lasioglossum avalonense","Erigeron sanctarum"
"15168","84","28",3e-04,"Lasioglossum avalonense","Erigeron sumatrensis"
"15169","84","29",7e-04,"Lasioglossum avalonense","Glebionis coronaria"
"15170","84","3",2e-04,"Lasioglossum avalonense","Mesembryanthemum crystallinum"
"15171","84","30",8e-04,"Lasioglossum avalonense","Helianthus annuus"
"15172","84","31",0.0011,"Lasioglossum avalonense","Helminthotheca echioides"
"15173","84","32",7e-04,"Lasioglossum avalonense","Heterotheca grandiflora"
"15174","84","33",7e-04,"Lasioglossum avalonense","Layia platyglossa"
"15175","84","34",6e-04,"Lasioglossum avalonense","Lepidospartum squamatum"
"15176","84","35",4e-04,"Lasioglossum avalonense","Pseudognaphalium beneolens"
"15177","84","36",1e-04,"Lasioglossum avalonense","Pseudognaphalium biolettii"
"15178","84","37",1e-04,"Lasioglossum avalonense","Pseudognaphalium californicum"
"15179","84","38",2e-04,"Lasioglossum avalonense","Pseudognaphalium luteoalbum"
"15180","84","39",2e-04,"Lasioglossum avalonense","Pseudognaphalium microcephalum"
"15181","84","4",3e-04,"Lasioglossum avalonense","Mesembryanthemum nodiflorum"
"15182","84","40",4e-04,"Lasioglossum avalonense","Pseudognaphalium ramosissimum"
"15183","84","41",0.001,"Lasioglossum avalonense","Pseudognaphalium stramineum"
"15184","84","42",9e-04,"Lasioglossum avalonense","Sonchus asper subsp. asper"
"15185","84","43",0.0016,"Lasioglossum avalonense","Sonchus oleraceus"
"15186","84","44",1e-04,"Lasioglossum avalonense","Stephanomeria cichoriacea"
"15187","84","45",3e-04,"Lasioglossum avalonense","Stephanomeria diegensis"
"15188","84","46",2e-04,"Lasioglossum avalonense","Stephanomeria exigua ssp. coronaria"
"15189","84","47",2e-04,"Lasioglossum avalonense","Stephanomeria virgata subsp. virgata"
"15190","84","48",2e-04,"Lasioglossum avalonense","Symphyotrichum chilense"
"15191","84","49",3e-04,"Lasioglossum avalonense","Symphyotrichum subulatum"
"15192","84","5",1e-04,"Lasioglossum avalonense","Rhus integrifolia"
"15193","84","50",0.001,"Lasioglossum avalonense","Venegasia carpesioides"
"15194","84","51",0.001,"Lasioglossum avalonense","Brassica nigra"
"15195","84","52",6e-04,"Lasioglossum avalonense","Brassica rapa"
"15196","84","53",2e-04,"Lasioglossum avalonense","Cakile maritima"
"15197","84","54",4e-04,"Lasioglossum avalonense","Hirschfeldia incana"
"15198","84","55",3e-04,"Lasioglossum avalonense","Cylindropuntia prolifera"
"15199","84","56",6e-04,"Lasioglossum avalonense","Opuntia ficus-indica"
"15200","84","57",9e-04,"Lasioglossum avalonense","Opuntia littoralis"
"15201","84","58",0.001,"Lasioglossum avalonense","Opuntia oricola"
"15202","84","59",0.001,"Lasioglossum avalonense","Crocanthemum greenei"
"15203","84","6",1e-04,"Lasioglossum avalonense","Rhus ovata"
"15204","84","60",8e-04,"Lasioglossum avalonense","Crocanthemum scoparium"
"15205","84","61",3e-04,"Lasioglossum avalonense","Convolvulus arvensis"
